Uniprot ID,Gene,Species,TCGA-CancerName,Cancer Type,Impact,Category,Evidence
P31749,AKT1,Homo sapiens (Human),READ,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P31749,AKT1,Homo sapiens (Human),COAD,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P31751,AKT2,Homo sapiens (Human),READ,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P31751,AKT2,Homo sapiens (Human),COAD,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P42345,MTOR,Homo sapiens (Human),READ,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P42345,MTOR,Homo sapiens (Human),COAD,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P23443,KS6B1,Homo sapiens (Human),READ,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
P23443,KS6B1,Homo sapiens (Human),COAD,Colorectal cancer,increase,Regulator,"Preoperative radiotherapy induces DNA double-strand breaks, accumulates p53, and causes cell-cycle arrest in CAF. Soluble factors released by RT-treated CAF, including IGF1, induce IGF1R/InsR phosphorylation, resulting in Aktactivation in cancer cells. The Akt pathway stimulates mTOR and p70S6 kinase involved in protein synthesis and cell growth, and Bad involved in cell survival. IGF1R signaling stimulates early increases in glucose uptake and lactate release, followed by later changes in extracellular glutamine corresponding with enhanced transcription of genes implicated in glutamine metabolism and transport. These signaling events stimulate increased cell number, spread, and multiorgan metastases in vivo."
O95631,NET1,Homo sapiens (Human),LUAD,Non-small cell Lung cancer ,increase,Secretion,"in the human colorectal cancer database, the expression of netrin-1 and its receptor UNC5B correlates with a cancer-associated fibroblasts (CAF) signature. Both colon and lung CAF secreted netrin-1 when cocultured with respective cancer cells, and netrin-1 upregulation in CAF was associated with increased cancer cell stemness. Pharmacologic inhibition of netrin-1 with a netrin-1-mAb (Net1-mAb) abrogated the CAF-mediated increase of cancer stem-ness both in coculture experiments and in mice. Net-1-mAb inhibited intercellular signaling between CAF and cancer cells by modulating CAF-mediated expression of cytokines such as IL6. Together these data demonstrate that netrin-1 is upregulated not only in cancer cells but also in cancer-associated stromal cells."
O95631,NET1,Homo sapiens (Human),LUSC,Non-small cell Lung cancer ,increase,Secretion,"in the human colorectal cancer database, the expression of netrin-1 and its receptor UNC5B correlates with a cancer-associated fibroblasts (CAF) signature. Both colon and lung CAF secreted netrin-1 when cocultured with respective cancer cells, and netrin-1 upregulation in CAF was associated with increased cancer cell stemness. Pharmacologic inhibition of netrin-1 with a netrin-1-mAb (Net1-mAb) abrogated the CAF-mediated increase of cancer stem-ness both in coculture experiments and in mice. Net-1-mAb inhibited intercellular signaling between CAF and cancer cells by modulating CAF-mediated expression of cytokines such as IL6. Together these data demonstrate that netrin-1 is upregulated not only in cancer cells but also in cancer-associated stromal cells."
O95631,NET1,Homo sapiens (Human),COAD,Colon cancer,increase,Secretion,"in the human colorectal cancer database, the expression of netrin-1 and its receptor UNC5B correlates with a cancer-associated fibroblasts (CAF) signature. Both colon and lung CAF secreted netrin-1 when cocultured with respective cancer cells, and netrin-1 upregulation in CAF was associated with increased cancer cell stemness. Pharmacologic inhibition of netrin-1 with a netrin-1-mAb (Net1-mAb) abrogated the CAF-mediated increase of cancer stem-ness both in coculture experiments and in mice. Net-1-mAb inhibited intercellular signaling between CAF and cancer cells by modulating CAF-mediated expression of cytokines such as IL6. Together these data demonstrate that netrin-1 is upregulated not only in cancer cells but also in cancer-associated stromal cells."
Q8IZJ1,UNC5B,Homo sapiens (Human),LUAD,Non-small cell Lung cancer ,increase,Responsor,"in the human colorectal cancer database, the expression of netrin-1 and its receptor UNC5B correlates with a cancer-associated fibroblasts (CAF) signature. Both colon and lung CAF secreted netrin-1 when cocultured with respective cancer cells, and netrin-1 upregulation in CAF was associated with increased cancer cell stemness. Pharmacologic inhibition of netrin-1 with a netrin-1-mAb (Net1-mAb) abrogated the CAF-mediated increase of cancer stem-ness both in coculture experiments and in mice. Net-1-mAb inhibited intercellular signaling between CAF and cancer cells by modulating CAF-mediated expression of cytokines such as IL6. Together these data demonstrate that netrin-1 is upregulated not only in cancer cells but also in cancer-associated stromal cells."
Q8IZJ1,UNC5B,Homo sapiens (Human),LUSC,Non-small cell Lung cancer ,increase,Responsor,"in the human colorectal cancer database, the expression of netrin-1 and its receptor UNC5B correlates with a cancer-associated fibroblasts (CAF) signature. Both colon and lung CAF secreted netrin-1 when cocultured with respective cancer cells, and netrin-1 upregulation in CAF was associated with increased cancer cell stemness. Pharmacologic inhibition of netrin-1 with a netrin-1-mAb (Net1-mAb) abrogated the CAF-mediated increase of cancer stem-ness both in coculture experiments and in mice. Net-1-mAb inhibited intercellular signaling between CAF and cancer cells by modulating CAF-mediated expression of cytokines such as IL6. Together these data demonstrate that netrin-1 is upregulated not only in cancer cells but also in cancer-associated stromal cells."
Q8IZJ1,UNC5B,Homo sapiens (Human),COAD,Colon cancer,increase,Responsor,"in the human colorectal cancer database, the expression of netrin-1 and its receptor UNC5B correlates with a cancer-associated fibroblasts (CAF) signature. Both colon and lung CAF secreted netrin-1 when cocultured with respective cancer cells, and netrin-1 upregulation in CAF was associated with increased cancer cell stemness. Pharmacologic inhibition of netrin-1 with a netrin-1-mAb (Net1-mAb) abrogated the CAF-mediated increase of cancer stem-ness both in coculture experiments and in mice. Net-1-mAb inhibited intercellular signaling between CAF and cancer cells by modulating CAF-mediated expression of cytokines such as IL6. Together these data demonstrate that netrin-1 is upregulated not only in cancer cells but also in cancer-associated stromal cells."
P15692,VEGFA,Homo sapiens (Human),LUAD,Lung cancer,increase,Responsor,"Down-regulation of miR-1 and miR-206 and upregulation of miR-31 were found in CAFs derived from human lung cancer compared to paired NFs. Dysregulation of miR-1, miR-206 and miR-31 expression promotes the conversion of NFs into CAFs through regulating VEGFA, CCL2 and FOXO3a expression. In addition, down-regulation of miR-1 and miR-206 and up-regulation of miR-31 has been observed in lung cancer patient plasma. More importantly, we demonstrated that systemic delivery of anti- VEGFA/CCL2 or pre-miR-1, pre-miR-206 and anti-miR-31 dramatically decreased tumor angiogenesis, TAMs accumulation, tumor growth and lung metastasis. In conclusion, our data showed that miRNAs-mediated FOXO3a/VEGF/CCL2 signaling plays a prominent role in transforming NFs into CAFs, thus providing further support for the development of new diagnostic and therapeutic approaches to lung cancer."
P15692,VEGFA,Homo sapiens (Human),LUSC,Lung cancer,increase,Responsor,"Down-regulation of miR-1 and miR-206 and upregulation of miR-31 were found in CAFs derived from human lung cancer compared to paired NFs. Dysregulation of miR-1, miR-206 and miR-31 expression promotes the conversion of NFs into CAFs through regulating VEGFA, CCL2 and FOXO3a expression. In addition, down-regulation of miR-1 and miR-206 and up-regulation of miR-31 has been observed in lung cancer patient plasma. More importantly, we demonstrated that systemic delivery of anti- VEGFA/CCL2 or pre-miR-1, pre-miR-206 and anti-miR-31 dramatically decreased tumor angiogenesis, TAMs accumulation, tumor growth and lung metastasis. In conclusion, our data showed that miRNAs-mediated FOXO3a/VEGF/CCL2 signaling plays a prominent role in transforming NFs into CAFs, thus providing further support for the development of new diagnostic and therapeutic approaches to lung cancer."
